Time (ms)	Sweep 1	Sweep 2	Sweep 3	Sweep 4	Sweep 5	Sweep 6	Sweep 7	Sweep 8	Sweep 9	Sweep 10	Sweep 11	Sweep 12	Sweep 13	Sweep 14	Sweep 15	Sweep 16	Sweep 17	Sweep 18	Sweep 19	Sweep 20
37.7	-1.592903E-12	-1.592903E-12	-1.592903E-12	-1.592903E-12	-1.592903E-12	-1.592903E-12	-1.592903E-12	-1.592903E-12	-1.592903E-12	-1.592903E-12	-1.592903E-12	-1.592903E-12	-1.592903E-12	-1.592903E-12	-1.592903E-12	-1.592903E-12	-1.592903E-12	-1.592903E-12	-1.592903E-12	-1.592903E-12
38.35	-1.591125E-12	-1.591125E-12	-1.591125E-12	-1.591125E-12	-1.591125E-12	-1.591125E-12	-1.591125E-12	-1.591125E-12	-1.591125E-12	-1.591125E-12	-1.591125E-12	-1.591125E-12	-1.591125E-12	-1.591125E-12	-1.591125E-12	-1.591125E-12	-1.591125E-12	-1.591125E-12	-1.591125E-12	-1.591125E-12
39	-1.58938E-12	-1.58938E-12	-1.58938E-12	-1.58938E-12	-1.58938E-12	-1.58938E-12	-1.58938E-12	-1.58938E-12	-1.58938E-12	-1.58938E-12	-1.58938E-12	-1.58938E-12	-1.58938E-12	-1.58938E-12	-1.58938E-12	-1.58938E-12	-1.58938E-12	-1.58938E-12	-1.58938E-12	-1.58938E-12
39.65	-1.587666E-12	-1.587666E-12	-1.587666E-12	-1.587666E-12	-1.587666E-12	-1.587666E-12	-1.587666E-12	-1.587666E-12	-1.587666E-12	-1.587666E-12	-1.587666E-12	-1.587666E-12	-1.587666E-12	-1.587666E-12	-1.587666E-12	-1.587666E-12	-1.587666E-12	-1.587666E-12	-1.587666E-12	-1.587666E-12
40.3	-1.585983E-12	-1.585983E-12	-1.585983E-12	-1.585983E-12	-1.585983E-12	-1.585983E-12	-1.585983E-12	-1.585983E-12	-1.585983E-12	-1.585983E-12	-1.585983E-12	-1.585983E-12	-1.585983E-12	-1.585983E-12	-1.585983E-12	-1.585983E-12	-1.585983E-12	-1.585983E-12	-1.585983E-12	-1.585983E-12
40.95	-1.58433E-12	-1.58433E-12	-1.58433E-12	-1.58433E-12	-1.58433E-12	-1.58433E-12	-1.58433E-12	-1.58433E-12	-1.58433E-12	-1.58433E-12	-1.58433E-12	-1.58433E-12	-1.58433E-12	-1.58433E-12	-1.58433E-12	-1.58433E-12	-1.58433E-12	-1.58433E-12	-1.58433E-12	-1.58433E-12
41.6	-1.582708E-12	-1.582708E-12	-1.582708E-12	-1.582708E-12	-1.582708E-12	-1.582708E-12	-1.582708E-12	-1.582708E-12	-1.582708E-12	-1.582708E-12	-1.582708E-12	-1.582708E-12	-1.582708E-12	-1.582708E-12	-1.582708E-12	-1.582708E-12	-1.582708E-12	-1.582708E-12	-1.582708E-12	-1.582708E-12
42.25	-1.581115E-12	-1.581115E-12	-1.581115E-12	-1.581115E-12	-1.581115E-12	-1.581115E-12	-1.581115E-12	-1.581115E-12	-1.581115E-12	-1.581115E-12	-1.581115E-12	-1.581115E-12	-1.581115E-12	-1.581115E-12	-1.581115E-12	-1.581115E-12	-1.581115E-12	-1.581115E-12	-1.581115E-12	-1.581115E-12
42.9	-1.579551E-12	-1.579551E-12	-1.579551E-12	-1.579551E-12	-1.579551E-12	-1.579551E-12	-1.579551E-12	-1.579551E-12	-1.579551E-12	-1.579551E-12	-1.579551E-12	-1.579551E-12	-1.579551E-12	-1.579551E-12	-1.579551E-12	-1.579551E-12	-1.579551E-12	-1.579551E-12	-1.579551E-12	-1.579551E-12
43.55	-1.578015E-12	-1.578015E-12	-1.578015E-12	-1.578015E-12	-1.578015E-12	-1.578015E-12	-1.578015E-12	-1.578015E-12	-1.578015E-12	-1.578015E-12	-1.578015E-12	-1.578015E-12	-1.578015E-12	-1.578015E-12	-1.578015E-12	-1.578015E-12	-1.578015E-12	-1.578015E-12	-1.578015E-12	-1.578015E-12
44.2	-1.576508E-12	-1.576508E-12	-1.576508E-12	-1.576508E-12	-1.576508E-12	-1.576508E-12	-1.576508E-12	-1.576508E-12	-1.576508E-12	-1.576508E-12	-1.576508E-12	-1.576508E-12	-1.576508E-12	-1.576508E-12	-1.576508E-12	-1.576508E-12	-1.576508E-12	-1.576508E-12	-1.576508E-12	-1.576508E-12
44.85	-1.575027E-12	-1.575027E-12	-1.575027E-12	-1.575027E-12	-1.575027E-12	-1.575027E-12	-1.575027E-12	-1.575027E-12	-1.575027E-12	-1.575027E-12	-1.575027E-12	-1.575027E-12	-1.575027E-12	-1.575027E-12	-1.575027E-12	-1.575027E-12	-1.575027E-12	-1.575027E-12	-1.575027E-12	-1.575027E-12
45.5	-1.573574E-12	-1.573574E-12	-1.573574E-12	-1.573574E-12	-1.573574E-12	-1.573574E-12	-1.573574E-12	-1.573574E-12	-1.573574E-12	-1.573574E-12	-1.573574E-12	-1.573574E-12	-1.573574E-12	-1.573574E-12	-1.573574E-12	-1.573574E-12	-1.573574E-12	-1.573574E-12	-1.573574E-12	-1.573574E-12
46.15	-1.572146E-12	-1.572146E-12	-1.572146E-12	-1.572146E-12	-1.572146E-12	-1.572146E-12	-1.572146E-12	-1.572146E-12	-1.572146E-12	-1.572146E-12	-1.572146E-12	-1.572146E-12	-1.572146E-12	-1.572146E-12	-1.572146E-12	-1.572146E-12	-1.572146E-12	-1.572146E-12	-1.572146E-12	-1.572146E-12
